NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","1011
Entries & Exits","0910
Entries & Exits",1011 interchanges,Check,Check Detail,Check Reason
4814,MIM,Moreton-In-Marsh,South West,Gloucestershire,Cotswold,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"15,609","68,043","14,287","97,939","15,609","68,043","14,287","97,939","195,878","178,040",0,,,
1129,CNL,Canley,West Midlands,West Midlands,Coventry,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"20,483","32,258","45,091","97,832","20,483","32,258","45,091","97,832","195,664","185,742",0,,,
8583,FZW,Fitzwilliam,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"31,683","36,191","29,897","97,771","31,683","36,191","29,897","97,771","195,542","178,518",75,,,
5835,SHE,Sherborne,South West,Dorset,West Dorset,UKK2,Dorset and Somerset,South West Trains,,,,,"18,951","70,649","8,095","97,695","18,951","70,649","8,095","97,695","195,390","191,300",0,,,
8477,MIK,Micklefield,Yorkshire And The Humber,West Yorkshire,Leeds,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"28,089","25,537","43,481","97,107","28,089","25,537","43,481","97,107","194,214","179,302","2,583",,,
7214,FLX,Felixstowe,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"29,285","57,396","10,312","96,993","29,285","57,396","10,312","96,993","193,986","190,136",0,,,
2283,TWN,Town Green,North West,Lancashire,West Lancashire,UKD4,Lancashire,Merseyrail,,,,,"53,425","21,303","21,872","96,600","53,425","21,303","21,872","96,600","193,200","239,100",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
4027,RHY,Rhymney,Wales - Cymru,Caerphilly - Caerffili,Caerphilly - Caerffili,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"36,869","27,565","32,123","96,557","36,869","27,565","32,123","96,557","193,114","182,020",0,,,
8056,CGM,Cottingham,Yorkshire And The Humber,East Riding Of Yorkshire,East Riding Of Yorkshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"22,235","34,299","40,005","96,539","22,235","34,299","40,005","96,539","193,078","199,300",0,,,
5202,HGM,Higham,South East,Kent,Gravesham,UKJ4,Kent,Southeastern,,,,,"15,420","17,906","63,198","96,524","15,420","17,906","63,198","96,524","193,048","216,450",0,,,
9107,BTS,Burntisland,Scotland,Fife,Fife,UKM2,Eastern Scotland,First ScotRail,,,,,"22,550","42,628","30,795","95,973","22,550","42,628","30,795","95,973","191,946","192,694",0,,,
2786,FLF,Flowery Field,North West,Greater Manchester,Tameside,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"15,759","41,512","38,265","95,536","15,759","41,512","38,265","95,536","191,072","168,334",0,,,
8539,MRP,Moorthorpe,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"27,393","37,924","30,006","95,323","27,393","37,924","30,006","95,323","190,646","182,908",0,,,
2769,NMN,New Mills Newtown,East Midlands,Derbyshire,High Peak,UKF1,Derbyshire and Nottinghamshire,Northern Rail,NEW MILLS BR,,,,"15,446","26,783","53,010","95,239","15,446","26,783","53,010","95,239","190,478","180,210",0,,,
4784,LED,Ledbury,West Midlands,Herefordshire County Of,Herefordshire County Of,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"29,013","43,205","22,436","94,654","29,013","43,205","22,436","94,654","189,308","184,340",11,,,
8191,THI,Thirsk,Yorkshire And The Humber,North Yorkshire,Hambleton,UKE2,North Yorkshire,First TransPennine Express,,,,,"27,771","50,699","16,174","94,644","27,771","50,699","16,174","94,644","189,288","174,826",0,,,
3963,MST,Maesteg,Wales - Cymru,Bridgend - Pen-Y-Bont Ar Ogwr,Bridgend - Pen-Y-Bont Ar Ogwr,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"50,786","28,484","15,234","94,504","50,786","28,484","15,234","94,504","189,008","175,816",0,,,
1178,SEN,Shenstone,West Midlands,Staffordshire,Lichfield,UKG2,Shropshire and Staffordshire,London Midland Trains,,West Midlands,,,"25,360","9,606","59,513","94,479","25,360","9,606","59,513","94,479","188,958","203,170",0,,,
1045,BKW,Berkswell,West Midlands,West Midlands,Solihull,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"24,156","28,127","42,053","94,336","24,156","28,127","42,053","94,336","188,672","195,632",0,,,
3774,CPW,Chepstow,Wales - Cymru,Monmouthshire - Sir Fynwy,Monmouthshire - Sir Fynwy,UKL2,East Wales,Arriva Trains Wales,,,,,"50,533","30,199","13,455","94,187","50,533","30,199","13,455","94,187","188,374","176,980",0,,,
5555,CLA,Clandon,South East,Surrey,Guildford,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"23,859","21,106","49,185","94,150","23,859","21,106","49,185","94,150","188,300","177,902",0,,,
3031,CHO,Cholsey,South East,Oxfordshire,South Oxfordshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"15,710","40,382","37,600","93,692","15,710","40,382","37,600","93,692","187,384","185,970",0,,,
2945,BNA,Burnage,North West,Greater Manchester,Manchester,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"21,747","47,085","24,760","93,592","21,747","47,085","24,760","93,592","187,184","158,674",0,,,
5882,PKS,Parkstone,South West,Poole,Poole,UKK2,Dorset and Somerset,South West Trains,,,,,"32,618","33,505","27,428","93,551","32,618","33,505","27,428","93,551","187,102","159,654",0,,,
1179,BUL,Butlers Lane,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"22,039","26,774","44,384","93,197","22,039","26,774","44,384","93,197","186,394","193,526",0,,,
8548,PFM,Pontefract Monkhill,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,PONTEFRACT BR,West Yorkshire,,,"33,285","36,826","22,829","92,940","33,285","36,826","22,829","92,940","185,880","161,008","3,468",,,
8445,MSN,Marsden,Yorkshire And The Humber,West Yorkshire,Kirklees,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"25,261","35,698","31,964","92,923","25,261","35,698","31,964","92,923","185,846","168,410",0,,,
1150,SMR,Smethwick Rolfe Street,West Midlands,West Midlands,Sandwell,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"21,564","31,302","40,017","92,883","21,564","31,302","40,017","92,883","185,766","181,866",43,,,
5189,SDA,Snodland,South East,Kent,Tonbridge And Malling,UKJ4,Kent,Southeastern,,,,,"28,305","33,111","31,150","92,566","28,305","33,111","31,150","92,566","185,132","183,894",0,,,
1562,SAA,St.Albans Abbey,East,Hertfordshire,St. Albans,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"32,981","36,531","22,872","92,384","32,981","36,531","22,872","92,384","184,768","177,470",0,,,
9812,THB,Thornliebank,Scotland,East Renfrewshire,East Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"31,665","22,831","37,529","92,025","31,665","22,831","37,529","92,025","184,050","162,686",0,,,
7319,SHM,Sheringham,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"33,648","56,224","2,113","91,985","33,648","56,224","2,113","91,985","183,970","179,542",0,,,
6388,SPA,Spalding,East Midlands,Lincolnshire,South Holland,UKF3,Lincolnshire,East Midlands Trains,,,,,"24,300","52,813","14,526","91,639","24,300","52,813","14,526","91,639","183,278","197,072",0,,,
6688,WOM,Wombwell,Yorkshire And The Humber,South Yorkshire,Barnsley,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"32,211","31,099","28,176","91,486","32,211","31,099","28,176","91,486","182,972","175,068",0,,,
2874,PYT,Poynton,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"32,642","43,257","15,553","91,452","32,642","43,257","15,553","91,452","182,904","177,578",0,,,
8808,NEW,Newcraighall,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"39,088","33,082","19,231","91,401","39,088","33,082","19,231","91,401","182,802","194,184",0,,,
1900,SYS,Syston,East Midlands,Leicestershire,Charnwood,UKF2,"Leicestershire, Rutland and Northamptonshire",East Midlands Trains,,,,,"32,104","30,079","29,083","91,266","32,104","30,079","29,083","91,266","182,532","188,836",0,,,
5501,MOR,Mortimer,South East,West Berkshire,West Berkshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"17,937","40,267","32,841","91,045","17,937","40,267","32,841","91,045","182,090","184,052",0,,,
8564,BEY,Ben Rhydding,Yorkshire And The Humber,West Yorkshire,Bradford,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"31,489","39,337","19,563","90,389","31,489","39,337","19,563","90,389","180,778","174,100",0,,,
8358,SNA,Sandal And Agbrigg,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"30,954","24,003","35,066","90,023","30,954","24,003","35,066","90,023","180,046","158,610",0,,,
3525,PYN,Penryn,South West,Cornwall And Isles Of Scilly,Carrick,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,"11,736","62,361","15,889","89,986","11,736","62,361","15,889","89,986","179,972","145,088",0,,,
3524,PAR,Par,South West,Cornwall And Isles Of Scilly,Restormel,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,"8,809","59,964","20,777","89,550","8,809","59,964","20,777","89,550","179,100","162,872","73,432",,,
7295,CMR,Cromer,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"33,552","51,785","4,052","89,389","33,552","51,785","4,052","89,389","178,778","171,236",0,,,
3432,TRR,Torre,South West,Torbay,Torbay,UKK4,Devon,First Great Western,,,,,"14,777","38,878","35,627","89,282","14,777","38,878","35,627","89,282","178,564","154,776",0,,,
5195,WGA,Westgate-On-Sea,South East,Kent,Thanet,UKJ4,Kent,Southeastern,,,,,"13,516","20,517","55,196","89,229","13,516","20,517","55,196","89,229","178,458","182,084",0,,,
7072,LTP,Littleport,East,Cambridgeshire,East Cambridgeshire,UKH1,East Anglia,First Capital Connect,,,,,"20,235","23,697","45,195","89,127","20,235","23,697","45,195","89,127","178,254","149,428",0,,,
9739,SHS,Shotts,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"30,380","29,081","29,447","88,908","30,380","29,081","29,447","88,908","177,816","148,328",0,,,
1195,PKG,Penkridge,West Midlands,Staffordshire,South Staffordshire,UKG2,Shropshire and Staffordshire,London Midland Trains,,West Midlands,,,"46,939","14,259","27,606","88,804","46,939","14,259","27,606","88,804","177,608","147,372",0,,,
2040,WKG,Workington,North West,Cumbria,Allerdale,UKD1,Cumbria,Northern Rail,,,,,"54,781","20,434","13,218","88,433","54,781","20,434","13,218","88,433","176,866","165,218",0,,,
2779,BDY,Bredbury,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"15,400","47,485","25,531","88,416","15,400","47,485","25,531","88,416","176,832","158,626",0,,,
1847,COR,Corby,East Midlands,Northamptonshire,Corby,UKF2,"Leicestershire, Rutland and Northamptonshire",East Midlands Trains,,,,,"16,885","53,334","18,134","88,353","16,885","53,334","18,134","88,353","176,706","115,372",615,fail,increase > 20% above mean,Build up of traffic at station that opened in Apr 2009
3679,STJ,Severn Tunnel Junction,Wales - Cymru,Monmouthshire - Sir Fynwy,Monmouthshire - Sir Fynwy,UKL2,East Wales,Arriva Trains Wales,,,,,"36,357","20,245","31,657","88,259","36,357","20,245","31,657","88,259","176,518","153,644","18,306",,,
4641,OHL,Old Hill,West Midlands,West Midlands,Sandwell,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"24,156","21,064","43,036","88,256","24,156","21,064","43,036","88,256","176,512","167,516",0,,,
6971,NUM,Northumberland Park,London,Greater London,Haringey,UKI1,Inner London,National Express East Anglia,,,London Travelcard Area Station,,"14,952","33,753","39,523","88,228","14,952","33,753","39,523","88,228","176,456","160,048",0,,,
5960,WOO,Wool,South West,Dorset,Purbeck,UKK2,Dorset and Somerset,South West Trains,,,,,"33,016","43,096","11,989","88,101","33,016","43,096","11,989","88,101","176,202","168,620",0,,,
6905,HWC,Harwich Town,East,Essex,Tendring,UKH3,Essex,National Express East Anglia,,,,,"15,999","23,622","47,918","87,539","15,999","23,622","47,918","87,539","175,078","151,438",0,,,
2773,WSR,Woodsmoor,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"17,535","31,820","37,496","86,851","17,535","31,820","37,496","86,851","173,702","148,902",0,,,
6832,ESM,Elsenham,East,Essex,Uttlesford,UKH3,Essex,National Express East Anglia,,,,,"19,322","16,181","51,037","86,540","19,322","16,181","51,037","86,540","173,080","164,942",0,,,
2326,NWI,Northwich,North West,Cheshire,Vale Royal,UKD2,Cheshire,Northern Rail,,,,,"34,322","41,362","10,668","86,352","34,322","41,362","10,668","86,352","172,704","153,606",0,,,
8546,KNO,Knottingley,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"28,553","34,500","23,197","86,250","28,553","34,500","23,197","86,250","172,500","155,536",0,,,
2238,BAH,Bank Hall,North West,Merseyside,Liverpool,UKD5,Merseyside,Merseyrail,,Merseyside,,,"25,367","38,894","21,952","86,213","25,367","38,894","21,952","86,213","172,426","171,010",0,,,
9778,CFF,Croftfoot,Scotland,South Lanarkshire,South Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"27,450","25,280","33,349","86,079","27,450","25,280","33,349","86,079","172,158","169,136",0,,,
6804,HWM,Harlow Mill,East,Essex,Harlow,UKH3,Essex,National Express East Anglia,,,,,"25,283","14,288","45,533","85,104","25,283","14,288","45,533","85,104","170,208","160,618",0,,,
4535,SRI,Spring Road,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"18,359","23,022","43,498","84,879","18,359","23,022","43,498","84,879","169,758","165,482",0,,,
1011,WTT,Witton,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"17,529","37,827","29,523","84,879","17,529","37,827","29,523","84,879","169,758","170,228",0,,,
4518,TYS,Tyseley,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"21,092","13,174","50,442","84,708","21,092","13,174","50,442","84,708","169,416","163,428","9,200",,,
5280,AGT,Aldrington,South East,Brighton And Hove,Brighton And Hove,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"17,961","29,245","37,427","84,633","17,961","29,245","37,427","84,633","169,266","157,872",0,,,
1478,NLT,Northolt Park,London,Greater London,Ealing,UKI2,Outer London,Chiltern Railways,,,London Travelcard Area Station,,"26,224","21,399","36,822","84,445","26,224","21,399","36,822","84,445","168,890","120,806",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
6854,FRI,Frinton,East,Essex,Tendring,UKH3,Essex,National Express East Anglia,,,,,"16,752","35,443","32,035","84,230","16,752","35,443","32,035","84,230","168,460","165,828",0,,,
7509,PRU,Prudhoe,North East,Northumberland,Tynedale,UKC2,Northumberland and Tyne and Wear,Northern Rail,,,,,"23,810","41,062","19,324","84,196","23,810","41,062","19,324","84,196","168,392","161,462",0,,,
2789,NWN,Newton For Hyde,North West,Greater Manchester,Tameside,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"16,220","36,106","31,839","84,165","16,220","36,106","31,839","84,165","168,330","159,832",0,,,
4011,BGD,Bargoed,Wales - Cymru,Caerphilly - Caerffili,Caerphilly - Caerffili,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"36,587","28,373","19,094","84,054","36,587","28,373","19,094","84,054","168,108","144,406",0,,,
3591,FMT,Falmouth Town,South West,Cornwall And Isles Of Scilly,Carrick,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,"7,357","63,485","12,981","83,823","7,357","63,485","12,981","83,823","167,646","140,798",0,,,
9483,DLY,Dalry,Scotland,North Ayrshire,North Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"28,350","25,175","30,272","83,797","28,350","25,175","30,272","83,797","167,594","160,944",0,,,
4445,BRM,Barmouth,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"52,914","19,618","11,102","83,634","52,914","19,618","11,102","83,634","167,268","156,570",0,,,
1581,MAT,Matlock,East Midlands,Derbyshire,Derbyshire Dales,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"19,400","57,181","6,811","83,392","19,400","57,181","6,811","83,392","166,784","155,536",0,,,
3795,EBK,Eastbrook,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"56,606","2,294","24,466","83,366","56,606","2,294","24,466","83,366","166,732","171,768",0,,,
3853,LVT,Lisvane and Thornhill,Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,,,,,"55,567","3,070","24,530","83,167","55,567","3,070","24,530","83,167","166,334","161,990",0,,,
1867,KKB,Kirkby in Ashfield,East Midlands,Nottinghamshire,Ashfield,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"28,642","40,464","13,972","83,078","28,642","40,464","13,972","83,078","166,156","177,782",0,,,
5880,HNA,Hinton Admiral,South East,Hampshire,New Forest,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"24,028","23,468","35,454","82,950","24,028","23,468","35,454","82,950","165,900","157,754",0,,,
2303,HGN,Hough Green,North West,Halton,Halton,UKD2,Cheshire,Northern Rail,,,,,"31,291","43,738","7,755","82,784","31,291","43,738","7,755","82,784","165,568","146,728",0,,,
1862,HKN,Hucknall,East Midlands,Nottinghamshire,Ashfield,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"42,438","25,440","14,637","82,515","42,438","25,440","14,637","82,515","165,030","167,182",0,,,
9817,KGP,King's Park,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"28,590","26,022","27,704","82,316","28,590","26,022","27,704","82,316","164,632","149,990",0,,,
2251,WAO,Walton (Merseyside),North West,Merseyside,Liverpool,UKD5,Merseyside,Merseyrail,,Merseyside,,,"46,080","15,053","21,106","82,239","46,080","15,053","21,106","82,239","164,478","162,612",0,,,
5526,OVR,Overton,South East,Hampshire,Basingstoke And Deane,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"14,003","18,218","49,834","82,055","14,003","18,218","49,834","82,055","164,110","152,426",0,,,
5324,BXD,Buxted,South East,East Sussex,Wealden,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"15,644","20,284","45,712","81,640","15,644","20,284","45,712","81,640","163,280","152,592",0,,,
