 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
686,Richmond                      ,5645,Motspur Park                  ,0,0,0,3,2,0,4
686,Richmond                      ,5119,New Eltham                    ,0,0,0,7,0,0,7
686,Richmond                      ,5567,New Malden                    ,0,0,1,6,0,0,7
686,Richmond                      ,3074,Newbury                       ,0,34,0,0,0,0,34
686,Richmond                      ,5568,Norbiton                      ,0,10,8,0,1,0,18
686,Richmond                      ,5428,Norbury                       ,0,0,0,3,0,0,3
686,Richmond                      ,5601,North Sheen                   ,0,0,0,0,0,0,0
686,Richmond                      ,6929,North Woolwich                ,0,0,0,0,1,0,1
686,Richmond                      ,5376,Norwood Junction              ,0,0,0,5,0,0,5
686,Richmond                      ,0,Not stated                    ,0,56,115,104,130,27,432
686,Richmond                      ,5122,Orpington                     ,0,2,0,0,0,0,2
686,Richmond                      ,9999,Other - Outside NSE           ,0,109,101,224,107,0,541
686,Richmond                      ,5468,Pulborough                    ,0,0,0,20,0,0,20
686,Richmond                      ,5379,Purley                        ,0,0,5,1,0,0,6
686,Richmond                      ,5430,Purley Oaks                   ,0,0,0,2,0,0,2
686,Richmond                      ,5603,Putney                        ,0,59,107,167,99,18,450
686,Richmond                      ,5596,Queenstown Road               ,0,0,0,18,0,0,18
686,Richmond                      ,5569,Raynes Park                   ,0,3,1,18,0,0,22
686,Richmond                      ,3149,Reading                       ,0,12,45,1,2,0,60
686,Richmond                      ,5478,Redhill                       ,0,0,0,22,0,0,22
686,Richmond                      ,5433,Sanderstead                   ,0,0,4,0,0,24,28
686,Richmond                      ,5333,Seaford                       ,0,0,3,0,0,0,3
686,Richmond                      ,5434,Selhurst                      ,0,0,139,1,0,0,140
686,Richmond                      ,5605,Shepperton                    ,0,0,0,2,0,0,2
686,Richmond                      ,1452,South Acton                   ,0,60,195,103,107,0,465
686,Richmond                      ,5410,South Croydon                 ,0,0,0,0,0,0,0
686,Richmond                      ,5292,South Merton                  ,0,0,0,2,0,0,2
686,Richmond                      ,5932,Southampton                   ,0,2,0,0,0,0,2
686,Richmond                      ,1548,St Albans City                ,0,0,0,16,0,0,16
686,Richmond                      ,6821,St Margarets (Herts)          ,0,0,0,13,0,0,13
686,Richmond                      ,5604,St Margarets (Twickenham)     ,3,82,100,64,23,0,272
686,Richmond                      ,1555,St Pancras London             ,0,9,0,0,0,0,9
686,Richmond                      ,5670,Staines                       ,0,48,8,149,9,5,220
686,Richmond                      ,6092,Stevenage                     ,0,0,0,14,0,0,14
686,Richmond                      ,5607,Strawberry Hill               ,0,29,55,22,2,4,113
686,Richmond                      ,5384,Streatham Common              ,0,0,0,14,0,0,15
686,Richmond                      ,5435,Streatham Hill                ,0,2,0,9,9,14,34
686,Richmond                      ,5608,Sunbury                       ,0,0,0,47,0,0,47
686,Richmond                      ,5671,Sunningdale                   ,0,6,21,16,6,0,48
686,Richmond                      ,5571,Surbiton                      ,0,10,22,0,13,0,45
686,Richmond                      ,5385,Sutton                        ,0,1,1,1,0,0,3
686,Richmond                      ,5436,Sutton Common                 ,0,0,0,2,0,0,2
686,Richmond                      ,5437,Sydenham                      ,0,3,0,0,0,0,3
686,Richmond                      ,5572,Teddington                    ,22,61,24,120,7,7,242
686,Richmond                      ,3154,Tilehurst                     ,0,0,0,8,0,0,8
686,Richmond                      ,5574,Twickenham                    ,3,349,147,175,37,13,724
686,Richmond                      ,1524,Upper Holloway                ,0,0,0,2,0,0,2
686,Richmond                      ,5391,Upper Warlingham              ,0,0,16,7,0,0,22
686,Richmond                      ,5597,Vauxhall - NR                 ,5,261,97,123,25,53,564
686,Richmond                      ,5676,Virginia Water                ,0,0,1,10,21,0,31
686,Richmond                      ,5394,Wallington                    ,0,4,0,15,0,0,19
686,Richmond                      ,5575,Walton On Thames              ,0,2,1,0,0,0,3
686,Richmond                      ,5395,Wandsworth Common             ,0,0,0,3,0,0,3
686,Richmond                      ,5576,Wandsworth Town               ,0,11,1,90,1,1,104
686,Richmond                      ,7408,Wanstead Park                 ,0,0,0,0,2,0,2
686,Richmond                      ,2133,Waterloo (Merseyside)         ,0,0,14,0,0,0,14
686,Richmond                      ,5158,Waterloo East                 ,0,0,0,0,0,1,1
686,Richmond                      ,5598,Waterloo London Br            ,9,3119,1836,1090,325,250,6630
686,Richmond                      ,5128,Welling                       ,0,0,0,2,0,0,2
686,Richmond                      ,6183,Welwyn Garden City            ,0,0,0,0,1,0,1
686,Richmond                      ,1421,West Hampstead - NR           ,0,37,146,98,0,0,280
686,Richmond                      ,5438,West Norwood                  ,0,0,0,1,0,0,1
686,Richmond                      ,5151,Westcombe Park                ,0,0,0,0,0,0,0
686,Richmond                      ,5577,Weybridge                     ,0,7,0,0,0,0,7
686,Richmond                      ,5611,Whitton                       ,5,21,63,102,20,0,211
686,Richmond                      ,5578,Wimbledon - NR                ,3,13,4,44,10,2,75
686,Richmond                      ,5672,Windsor & Eton Rsde           ,3,15,5,16,0,0,39
686,Richmond                      ,5698,Winnersh Triangle             ,0,3,0,3,0,0,6
686,Richmond                      ,5685,Woking                        ,0,3,0,4,0,0,6
686,Richmond                      ,5696,Wokingham                     ,0,16,5,9,11,7,47
686,Richmond                      ,5152,Woolwich Arsenal              ,0,0,0,1,0,0,1
686,Richmond                      ,5579,Worcester Park                ,0,18,0,5,0,0,24
686,Richmond                      ,5673,Wraysbury                     ,0,36,0,0,0,0,36
687,Rickmansworth                 ,1492,Aylesbury                     ,1,25,0,0,0,0,26
687,Rickmansworth                 ,6979,Homerton                      ,0,0,6,0,0,0,6
687,Rickmansworth                 ,1475,Marylebone London             ,1,71,136,133,0,0,341
687,Rickmansworth                 ,9999,Other - Outside NSE           ,0,17,20,2,1,3,43
687,Rickmansworth                 ,5229,Tonbridge                     ,0,0,1,0,0,0,1
691,Ruislip                       ,1475,Marylebone London             ,0,1,0,0,0,0,1
691,Ruislip                       ,5574,Twickenham                    ,0,0,0,2,0,0,2
698,Seven Sisters                 ,6961,Bethnal Green Br              ,0,22,29,0,0,0,51
698,Seven Sisters                 ,1437,Brondesbury                   ,11,14,0,0,0,0,24
698,Seven Sisters                 ,6812,Broxbourne                    ,0,0,0,11,0,0,11
698,Seven Sisters                 ,6958,Bruce Grove                   ,0,91,81,59,18,12,261
698,Seven Sisters                 ,6913,Bush Hill Park                ,81,126,165,932,287,84,1675
698,Seven Sisters                 ,1395,Bushey                        ,0,0,52,0,0,0,52
698,Seven Sisters                 ,6962,Cambridge Heath               ,2,97,0,0,0,0,98
698,Seven Sisters                 ,6814,Cheshunt                      ,0,0,67,30,0,0,97
698,Seven Sisters                 ,6941,Edmonton Green                ,46,324,415,1617,657,86,3146
698,Seven Sisters                 ,1542,Elstree & Borehamwood         ,0,0,0,3,0,0,3
698,Seven Sisters                 ,6010,Enfield Chase                 ,0,0,16,0,0,0,16
698,Seven Sisters                 ,6815,Enfield Lock                  ,0,0,1,0,5,0,5
698,Seven Sisters                 ,6959,Enfield Town                  ,83,344,368,1289,434,267,2786
698,Seven Sisters                 ,5139,Grove Park                    ,0,0,0,0,169,0,169
698,Seven Sisters                 ,6867,Hackney Downs                 ,0,5,43,0,0,0,48
698,Seven Sisters                 ,6070,Hatfield                      ,0,0,0,16,0,0,16
698,Seven Sisters                 ,6818,Hertford East                 ,0,7,0,3,0,0,11
698,Seven Sisters                 ,6965,Liverpool Street (London) Br  ,0,0,0,0,0,0,0
698,Seven Sisters                 ,6966,London Fields                 ,0,54,0,180,0,0,234
698,Seven Sisters                 ,0,Not stated                    ,36,248,39,135,436,17,911
698,Seven Sisters                 ,9999,Other - Outside NSE           ,0,179,551,648,0,0,1378
698,Seven Sisters                 ,6819,Ponders End                   ,0,8,0,0,0,0,8
698,Seven Sisters                 ,7407,Queens Road (Wstow)           ,0,0,0,0,6,0,6
698,Seven Sisters                 ,6967,Rectory Road                  ,0,18,113,107,172,83,493
698,Seven Sisters                 ,6972,Silver Street                 ,40,305,209,270,198,68,1090
698,Seven Sisters                 ,6947,Southbury                     ,0,119,113,200,25,0,457
698,Seven Sisters                 ,6821,St Margarets (Herts)          ,0,0,0,82,3,0,85
698,Seven Sisters                 ,6968,Stamford Hill                 ,3,72,0,0,0,0,75
698,Seven Sisters                 ,6934,Stoke Newington               ,0,127,8,97,63,0,296
698,Seven Sisters                 ,6949,Theobalds Grove               ,82,170,103,126,21,172,673
698,Seven Sisters                 ,6952,Turkey Street                 ,13,44,283,154,92,37,623
698,Seven Sisters                 ,6824,Ware                          ,0,0,0,72,0,0,72
698,Seven Sisters                 ,6956,White Hart Lane               ,2,115,317,190,394,92,1111
709,South Kenton                  ,1395,Bushey                        ,7,25,0,0,0,0,32
709,South Kenton                  ,1442,Carpenders Park               ,0,3,0,0,0,0,3
709,South Kenton                  ,1444,Euston Br                     ,33,197,105,10,0,0,345
709,South Kenton                  ,1398,Hatch End                     ,0,0,0,18,0,0,18
709,South Kenton                  ,4597,Leamington Spa                ,0,2,0,0,0,0,2
709,South Kenton                  ,1455,Watford High Street           ,0,29,13,0,0,0,42
709,South Kenton                  ,1402,Watford Junction              ,1,6,0,0,0,0,7
710,South Ruislip                 ,3047,Beaconsfield                  ,0,0,7,22,0,0,29
710,South Ruislip                 ,1127,Birmingham New Street         ,2,4,0,0,0,0,6
710,South Ruislip                 ,3052,Denham                        ,0,0,0,8,0,0,8
710,South Ruislip                 ,3051,Gerrards Cross                ,0,7,32,6,6,0,50
710,South Ruislip                 ,3053,Haddenham & Tme Pky           ,0,6,0,0,0,0,7
710,South Ruislip                 ,3054,High Wycombe                  ,6,26,25,17,9,0,83
710,South Ruislip                 ,1475,Marylebone London             ,12,54,7,0,0,0,74
710,South Ruislip                 ,9999,Other - Outside NSE           ,0,0,0,35,0,0,35
710,South Ruislip                 ,3055,Princes Risborough            ,0,0,0,6,0,0,6
710,South Ruislip                 ,1509,Wembley Stadium               ,0,0,0,0,25,0,25
784,Southwark                     ,5132,Albany Park                   ,0,0,5,32,0,0,37
784,Southwark                     ,5466,Ashford International         ,0,0,0,1,0,25,27
784,Southwark                     ,5004,Ashford Kent                  ,0,2,0,0,0,0,2
784,Southwark                     ,5090,Bat & Ball                    ,0,0,0,3,0,0,3
784,Southwark                     ,5215,Battle                        ,0,0,0,84,0,0,84
784,Southwark                     ,1510,Bedford St Johns              ,0,0,0,61,0,0,61
784,Southwark                     ,5093,Bexley                        ,0,0,0,2,0,0,2
784,Southwark                     ,5094,Bexleyheath                   ,0,0,0,58,0,0,58
784,Southwark                     ,5095,Blackheath                    ,0,0,0,105,102,0,207
784,Southwark                     ,5047,Catford Bridge                ,0,0,0,52,18,0,70
